연도,일시,측정소,PM2.5
4,02-03 22:00,모종동,0.1627366691827774
4,02-03 23:00,모종동,0.14821815490722656
4,02-04 00:00,모종동,0.15509408712387085
4,02-04 01:00,모종동,0.1427796632051468
4,02-04 02:00,모종동,0.17706739902496338
4,02-04 03:00,모종동,0.12838776409626007
4,02-04 04:00,모종동,0.14182442426681519
4,02-04 05:00,모종동,0.12512530386447906
4,02-04 06:00,모종동,0.14413006603717804
4,02-04 07:00,모종동,0.14653557538986206
4,02-04 08:00,모종동,0.15769200026988983
4,02-04 09:00,모종동,0.13169986009597778
4,02-04 10:00,모종동,0.12396741658449173
4,02-04 11:00,모종동,0.10734289884567261
4,02-04 12:00,모종동,0.10489135980606079
4,02-04 13:00,모종동,0.09931957721710205
4,02-04 14:00,모종동,0.11300908029079437
4,02-04 15:00,모종동,0.11249183118343353
4,02-04 16:00,모종동,0.11562368273735046
4,02-04 17:00,모종동,0.11993160098791122
4,02-04 18:00,모종동,0.09887231141328812
4,02-04 19:00,모종동,0.11031350493431091
4,02-04 20:00,모종동,0.12229049950838089
4,02-04 21:00,모종동,0.14436759054660797
4,02-04 22:00,모종동,0.10612328350543976
4,02-04 23:00,모종동,0.12136154621839523
4,02-07 00:00,모종동,0.13714775443077087
4,02-07 01:00,모종동,0.1379486322402954
4,02-07 02:00,모종동,0.1461750715970993
4,02-07 03:00,모종동,0.1311706006526947
4,02-07 04:00,모종동,0.13057832419872284
4,02-07 05:00,모종동,0.12244746088981628
4,02-07 06:00,모종동,0.1343805193901062
4,02-07 07:00,모종동,0.156189426779747
4,02-07 08:00,모종동,0.14587543904781342
4,02-07 09:00,모종동,0.16911660134792328
4,02-07 10:00,모종동,0.15581531822681427
4,02-07 11:00,모종동,0.12030532956123352
4,02-07 12:00,모종동,0.14340631663799286
4,02-07 13:00,모종동,0.11165478080511093
4,02-07 14:00,모종동,0.1026327908039093
4,02-07 15:00,모종동,0.10576540976762772
4,02-07 16:00,모종동,0.11159966140985489
4,02-07 17:00,모종동,0.11155402660369873
4,02-07 18:00,모종동,0.1250888854265213
4,02-07 19:00,모종동,0.12210702151060104
4,02-07 20:00,모종동,0.12364727258682251
4,02-07 21:00,모종동,0.14791390299797058
4,02-07 22:00,모종동,0.133687362074852
4,02-07 23:00,모종동,0.1381441056728363
4,02-08 00:00,모종동,0.14127784967422485
4,02-08 01:00,모종동,0.13484922051429749
4,02-08 02:00,모종동,0.14991560578346252
4,02-08 03:00,모종동,0.14323095977306366
4,02-08 04:00,모종동,0.12528683245182037
4,02-08 05:00,모종동,0.14280320703983307
4,02-08 06:00,모종동,0.16031858325004578
4,02-08 07:00,모종동,0.160641610622406
4,02-08 08:00,모종동,0.14897149801254272
4,02-08 09:00,모종동,0.15589863061904907
4,02-08 10:00,모종동,0.15619370341300964
4,02-08 11:00,모종동,0.11552630364894867
4,02-08 12:00,모종동,0.13363081216812134
4,02-08 13:00,모종동,0.10586129873991013
4,02-08 14:00,모종동,0.11059515178203583
4,02-08 15:00,모종동,0.0889025554060936
4,02-08 16:00,모종동,0.09536109119653702
4,02-08 17:00,모종동,0.10452862828969955
4,02-08 18:00,모종동,0.11036915332078934
4,02-08 19:00,모종동,0.10936310887336731
4,02-08 20:00,모종동,0.11330994218587875
4,02-08 21:00,모종동,0.1177903339266777
4,02-08 22:00,모종동,0.14871858060359955
4,02-08 23:00,모종동,0.12111497670412064
4,02-09 00:00,모종동,0.11413039267063141
4,02-09 01:00,모종동,0.1274835765361786
4,02-09 02:00,모종동,0.12406571209430695
4,02-09 03:00,모종동,0.11817647516727448
4,02-09 04:00,모종동,0.11735449731349945
4,02-09 05:00,모종동,0.1365182101726532
4,02-09 06:00,모종동,0.1287378966808319
4,02-09 07:00,모종동,0.1343599259853363
4,02-09 08:00,모종동,0.15009158849716187
4,02-09 09:00,모종동,0.14565151929855347
4,02-09 10:00,모종동,0.11477825045585632
4,02-09 11:00,모종동,0.1127949133515358
4,02-09 12:00,모종동,0.09430506825447083
4,02-09 13:00,모종동,0.09920871257781982
4,02-09 14:00,모종동,0.10279993712902069
4,02-09 15:00,모종동,0.09717301279306412
4,02-09 16:00,모종동,0.10256073623895645
4,02-09 17:00,모종동,0.10641634464263916
4,02-09 18:00,모종동,0.10254708677530289
4,02-09 19:00,모종동,0.11061840504407883
4,02-09 20:00,모종동,0.11097007989883423
4,02-09 21:00,모종동,0.12011908739805222
4,02-09 22:00,모종동,0.10720331966876984
4,02-09 23:00,모종동,0.10693855583667755
4,02-12 00:00,모종동,0.03747373819351196
4,02-12 01:00,모종동,0.03757393732666969
4,02-12 02:00,모종동,0.03786759823560715
4,02-12 03:00,모종동,0.037949834018945694
4,02-12 04:00,모종동,0.03357362747192383
4,02-12 05:00,모종동,0.03542038053274155
4,02-12 06:00,모종동,0.03697137162089348
4,02-12 07:00,모종동,0.04004456847906113
4,02-12 08:00,모종동,0.03759050741791725
4,02-12 09:00,모종동,0.049159079790115356
4,02-12 10:00,모종동,0.03381269797682762
4,02-12 11:00,모종동,0.03977719694375992
4,02-12 12:00,모종동,0.036296457052230835
4,02-12 13:00,모종동,0.039295632392168045
4,02-12 14:00,모종동,0.03213691711425781
4,02-12 15:00,모종동,0.03793344646692276
4,02-12 16:00,모종동,0.03764496371150017
4,02-12 17:00,모종동,0.05009109526872635
4,02-12 18:00,모종동,0.051589708775281906
4,02-12 19:00,모종동,0.04918067157268524
4,02-12 20:00,모종동,0.04756283760070801
4,02-12 21:00,모종동,0.05530211329460144
4,02-12 22:00,모종동,0.049750953912734985
4,02-12 23:00,모종동,0.041507571935653687
4,02-13 00:00,모종동,0.04711870104074478
4,02-13 01:00,모종동,0.051532261073589325
4,02-13 02:00,모종동,0.052143633365631104
4,02-13 03:00,모종동,0.05690698325634003
4,02-13 04:00,모종동,0.048974163830280304
4,02-13 05:00,모종동,0.049171268939971924
4,02-13 06:00,모종동,0.05705747753381729
4,02-13 07:00,모종동,0.055396389216184616
4,02-13 08:00,모종동,0.06658527255058289
4,02-13 09:00,모종동,0.057238802313804626
4,02-13 10:00,모종동,0.08157840371131897
4,02-13 11:00,모종동,0.06171277537941933
4,02-13 12:00,모종동,0.06152527034282684
4,02-13 13:00,모종동,0.05471456050872803
4,02-13 14:00,모종동,0.058989267796278
4,02-13 15:00,모종동,0.04885353520512581
4,02-13 16:00,모종동,0.047900471836328506
4,02-13 17:00,모종동,0.0599081888794899
4,02-13 18:00,모종동,0.06023453176021576
4,02-13 19:00,모종동,0.055825233459472656
4,02-13 20:00,모종동,0.06746188551187515
4,02-13 21:00,모종동,0.06742756813764572
4,02-13 22:00,모종동,0.11376066505908966
4,02-13 23:00,모종동,0.07642927765846252
4,02-14 00:00,모종동,0.08008085191249847
4,02-14 01:00,모종동,0.07824753224849701
4,02-14 02:00,모종동,0.07352380454540253
4,02-14 03:00,모종동,0.06528123468160629
4,02-14 04:00,모종동,0.07912623882293701
4,02-14 05:00,모종동,0.09355519711971283
4,02-14 06:00,모종동,0.06995741277933121
4,02-14 07:00,모종동,0.07507527619600296
4,02-14 08:00,모종동,0.09370717406272888
4,02-14 09:00,모종동,0.09989957511425018
4,02-14 10:00,모종동,0.09485770761966705
4,02-14 11:00,모종동,0.08333145081996918
4,02-14 12:00,모종동,0.07391506433486938
4,02-14 13:00,모종동,0.07474362850189209
4,02-14 14:00,모종동,0.07814988493919373
4,02-14 15:00,모종동,0.07664274424314499
4,02-14 16:00,모종동,0.07805592566728592
4,02-14 17:00,모종동,0.07825873047113419
4,02-14 18:00,모종동,0.07578332722187042
4,02-14 19:00,모종동,0.09436556696891785
4,02-14 20:00,모종동,0.0798644870519638
4,02-14 21:00,모종동,0.09706708043813705
4,02-14 22:00,모종동,0.08444221317768097
4,02-14 23:00,모종동,0.07904662191867828
4,02-17 00:00,모종동,0.04361600801348686
4,02-17 01:00,모종동,0.04971444234251976
4,02-17 02:00,모종동,0.052273817360401154
4,02-17 03:00,모종동,0.04475898668169975
4,02-17 04:00,모종동,0.049206849187612534
4,02-17 05:00,모종동,0.04906221106648445
4,02-17 06:00,모종동,0.05135864391922951
4,02-17 07:00,모종동,0.06256340444087982
4,02-17 08:00,모종동,0.05959825590252876
4,02-17 09:00,모종동,0.06591468304395676
4,02-17 10:00,모종동,0.05624891817569733
4,02-17 11:00,모종동,0.05892985314130783
4,02-17 12:00,모종동,0.06313636898994446
4,02-17 13:00,모종동,0.05676662549376488
4,02-17 14:00,모종동,0.05685216188430786
4,02-17 15:00,모종동,0.052521444857120514
4,02-17 16:00,모종동,0.05391954630613327
4,02-17 17:00,모종동,0.059990234673023224
4,02-17 18:00,모종동,0.07446696609258652
4,02-17 19:00,모종동,0.06864696741104126
4,02-17 20:00,모종동,0.06856240332126617
4,02-17 21:00,모종동,0.07015542685985565
4,02-17 22:00,모종동,0.06909319758415222
4,02-17 23:00,모종동,0.0683317631483078
4,02-18 00:00,모종동,0.06774976849555969
4,02-18 01:00,모종동,0.06692849099636078
4,02-18 02:00,모종동,0.06853676587343216
4,02-18 03:00,모종동,0.0733829140663147
4,02-18 04:00,모종동,0.07461702078580856
4,02-18 05:00,모종동,0.06347644329071045
4,02-18 06:00,모종동,0.0728735402226448
4,02-18 07:00,모종동,0.07716203480958939
4,02-18 08:00,모종동,0.07497870922088623
4,02-18 09:00,모종동,0.0734579786658287
4,02-18 10:00,모종동,0.08256666362285614
4,02-18 11:00,모종동,0.07100625336170197
4,02-18 12:00,모종동,0.06877791881561279
4,02-18 13:00,모종동,0.06007459759712219
4,02-18 14:00,모종동,0.0648057609796524
4,02-18 15:00,모종동,0.057162094861269
4,02-18 16:00,모종동,0.05741181969642639
4,02-18 17:00,모종동,0.0644930824637413
4,02-18 18:00,모종동,0.07357584685087204
4,02-18 19:00,모종동,0.07754084467887878
4,02-18 20:00,모종동,0.08242758363485336
4,02-18 21:00,모종동,0.08919525146484375
4,02-18 22:00,모종동,0.11577250808477402
4,02-18 23:00,모종동,0.08359260857105255
4,02-19 00:00,모종동,0.08934412151575089
4,02-19 01:00,모종동,0.09054288268089294
4,02-19 02:00,모종동,0.08590592443943024
4,02-19 03:00,모종동,0.07796629518270493
4,02-19 04:00,모종동,0.08433184027671814
4,02-19 05:00,모종동,0.08858048170804977
4,02-19 06:00,모종동,0.08530974388122559
4,02-19 07:00,모종동,0.08476245403289795
4,02-19 08:00,모종동,0.10013280808925629
4,02-19 09:00,모종동,0.09600705653429031
4,02-19 10:00,모종동,0.08327259123325348
4,02-19 11:00,모종동,0.07740999758243561
4,02-19 12:00,모종동,0.07155376672744751
4,02-19 13:00,모종동,0.06946951150894165
4,02-19 14:00,모종동,0.07134026288986206
4,02-19 15:00,모종동,0.06755721569061279
4,02-19 16:00,모종동,0.07587194442749023
4,02-19 17:00,모종동,0.07651879638433456
4,02-19 18:00,모종동,0.07774030417203903
4,02-19 19:00,모종동,0.08826529234647751
4,02-19 20:00,모종동,0.08191356062889099
4,02-19 21:00,모종동,0.09112774580717087
4,02-19 22:00,모종동,0.08459649980068207
4,02-19 23:00,모종동,0.08052002638578415
4,02-22 00:00,모종동,0.19538499414920807
4,02-22 01:00,모종동,0.1833883821964264
4,02-22 02:00,모종동,0.1826113909482956
4,02-22 03:00,모종동,0.16522760689258575
4,02-22 04:00,모종동,0.16478098928928375
4,02-22 05:00,모종동,0.15036210417747498
4,02-22 06:00,모종동,0.13719964027404785
4,02-22 07:00,모종동,0.1658557653427124
4,02-22 08:00,모종동,0.15134745836257935
4,02-22 09:00,모종동,0.14932914078235626
4,02-22 10:00,모종동,0.11863097548484802
4,02-22 11:00,모종동,0.10027885437011719
4,02-22 12:00,모종동,0.11235971748828888
4,02-22 13:00,모종동,0.0906253531575203
4,02-22 14:00,모종동,0.08086799830198288
4,02-22 15:00,모종동,0.08957786113023758
4,02-22 16:00,모종동,0.07463536411523819
4,02-22 17:00,모종동,0.0820809006690979
4,02-22 18:00,모종동,0.07835420221090317
4,02-22 19:00,모종동,0.09949757903814316
4,02-22 20:00,모종동,0.08305957913398743
4,02-22 21:00,모종동,0.10143369436264038
4,02-22 22:00,모종동,0.11243578791618347
4,02-22 23:00,모종동,0.10538998246192932
4,02-23 00:00,모종동,0.09797358512878418
4,02-23 01:00,모종동,0.10105328261852264
4,02-23 02:00,모종동,0.09288090467453003
4,02-23 03:00,모종동,0.07919780164957047
4,02-23 04:00,모종동,0.08093886822462082
4,02-23 05:00,모종동,0.08571043610572815
4,02-23 06:00,모종동,0.12211433053016663
4,02-23 07:00,모종동,0.0876062735915184
4,02-23 08:00,모종동,0.10998374968767166
4,02-23 09:00,모종동,0.07600848376750946
4,02-23 10:00,모종동,0.09192556142807007
4,02-23 11:00,모종동,0.079775869846344
4,02-23 12:00,모종동,0.0838632807135582
4,02-23 13:00,모종동,0.06722556799650192
4,02-23 14:00,모종동,0.07755473256111145
4,02-23 15:00,모종동,0.057696178555488586
4,02-23 16:00,모종동,0.06697340309619904
4,02-23 17:00,모종동,0.0865163579583168
4,02-23 18:00,모종동,0.07926575839519501
4,02-23 19:00,모종동,0.07837805151939392
4,02-23 20:00,모종동,0.08381336182355881
4,02-23 21:00,모종동,0.09279781579971313
4,02-23 22:00,모종동,0.1264568269252777
4,02-23 23:00,모종동,0.09726901352405548
4,02-24 00:00,모종동,0.09082949906587601
4,02-24 01:00,모종동,0.09264293313026428
4,02-24 02:00,모종동,0.0941346138715744
4,02-24 03:00,모종동,0.09273543208837509
4,02-24 04:00,모종동,0.09005721658468246
4,02-24 05:00,모종동,0.10428883135318756
4,02-24 06:00,모종동,0.08948113024234772
4,02-24 07:00,모종동,0.09471404552459717
4,02-24 08:00,모종동,0.10788893699645996
4,02-24 09:00,모종동,0.10228227823972702
4,02-24 10:00,모종동,0.08911952376365662
4,02-24 11:00,모종동,0.07562560588121414
4,02-24 12:00,모종동,0.07751542329788208
4,02-24 13:00,모종동,0.07549375295639038
4,02-24 14:00,모종동,0.07946160435676575
4,02-24 15:00,모종동,0.07666537910699844
4,02-24 16:00,모종동,0.08266390860080719
4,02-24 17:00,모종동,0.08480870723724365
4,02-24 18:00,모종동,0.08699409663677216
4,02-24 19:00,모종동,0.0879882425069809
4,02-24 20:00,모종동,0.09693313390016556
4,02-24 21:00,모종동,0.09556050598621368
4,02-24 22:00,모종동,0.08681952953338623
4,02-24 23:00,모종동,0.09159882366657257
4,02-27 00:00,모종동,0.3831130266189575
4,02-27 01:00,모종동,0.3653489649295807
4,02-27 02:00,모종동,0.35681772232055664
4,02-27 03:00,모종동,0.3380240797996521
4,02-27 04:00,모종동,0.3266931176185608
4,02-27 05:00,모종동,0.3135316073894501
4,02-27 06:00,모종동,0.2848580479621887
4,02-27 07:00,모종동,0.329518586397171
4,02-27 08:00,모종동,0.34477734565734863
4,02-27 09:00,모종동,0.3113912343978882
4,02-27 10:00,모종동,0.3009140193462372
4,02-27 11:00,모종동,0.26599565148353577
4,02-27 12:00,모종동,0.3221057951450348
4,02-27 13:00,모종동,0.21275287866592407
4,02-27 14:00,모종동,0.14994099736213684
4,02-27 15:00,모종동,0.20349757373332977
4,02-27 16:00,모종동,0.21956737339496613
4,02-27 17:00,모종동,0.1858363300561905
4,02-27 18:00,모종동,0.21444594860076904
4,02-27 19:00,모종동,0.21466022729873657
4,02-27 20:00,모종동,0.17475083470344543
4,02-27 21:00,모종동,0.2529907822608948
4,02-27 22:00,모종동,0.21234603226184845
4,02-27 23:00,모종동,0.22266614437103271
4,02-28 00:00,모종동,0.195952907204628
4,02-28 01:00,모종동,0.20370392501354218
4,02-28 02:00,모종동,0.18819275498390198
4,02-28 03:00,모종동,0.13391755521297455
4,02-28 04:00,모종동,0.11369617283344269
4,02-28 05:00,모종동,0.14862684905529022
4,02-28 06:00,모종동,0.1997484564781189
4,02-28 07:00,모종동,0.1386706382036209
4,02-28 08:00,모종동,0.1445375680923462
4,02-28 09:00,모종동,0.10771673172712326
4,02-28 10:00,모종동,0.1632009893655777
4,02-28 11:00,모종동,0.14044417440891266
4,02-28 12:00,모종동,0.1284884363412857
4,02-28 13:00,모종동,0.09836389124393463
4,02-28 14:00,모종동,0.10568881034851074
4,02-28 15:00,모종동,0.06591203808784485
4,02-28 16:00,모종동,0.08113808929920197
4,02-28 17:00,모종동,0.1185203269124031
4,02-28 18:00,모종동,0.10171065479516983
4,02-28 19:00,모종동,0.09723034501075745
4,02-28 20:00,모종동,0.10527488589286804
4,02-28 21:00,모종동,0.11108257621526718
4,02-28 22:00,모종동,0.1418568640947342
4,02-28 23:00,모종동,0.11913534998893738
4,03-01 00:00,모종동,0.10006355494260788
4,03-01 01:00,모종동,0.10706030577421188
4,03-01 02:00,모종동,0.12108531594276428
4,03-01 03:00,모종동,0.09908580034971237
4,03-01 04:00,모종동,0.09877043962478638
4,03-01 05:00,모종동,0.11731427162885666
4,03-01 06:00,모종동,0.10414150357246399
4,03-01 07:00,모종동,0.11280656605958939
4,03-01 08:00,모종동,0.1281830221414566
4,03-01 09:00,모종동,0.1111845076084137
4,03-01 10:00,모종동,0.11990703642368317
4,03-01 11:00,모종동,0.08603374660015106
4,03-01 12:00,모종동,0.08830522000789642
4,03-01 13:00,모종동,0.07729724049568176
4,03-01 14:00,모종동,0.08539609611034393
4,03-01 15:00,모종동,0.09155874699354172
4,03-01 16:00,모종동,0.09634687751531601
4,03-01 17:00,모종동,0.09314651787281036
4,03-01 18:00,모종동,0.09429094940423965
4,03-01 19:00,모종동,0.09154926985502243
4,03-01 20:00,모종동,0.10573171079158783
4,03-01 21:00,모종동,0.10441109538078308
4,03-01 22:00,모종동,0.09519731998443604
4,03-01 23:00,모종동,0.10406903922557831
4,03-04 00:00,모종동,0.13066014647483826
4,03-04 01:00,모종동,0.12694111466407776
4,03-04 02:00,모종동,0.1353875994682312
4,03-04 03:00,모종동,0.12002982199192047
4,03-04 04:00,모종동,0.12258826941251755
4,03-04 05:00,모종동,0.11614515632390976
4,03-04 06:00,모종동,0.11711088567972183
4,03-04 07:00,모종동,0.1354890614748001
4,03-04 08:00,모종동,0.12810416519641876
4,03-04 09:00,모종동,0.13794754445552826
4,03-04 10:00,모종동,0.11160407960414886
4,03-04 11:00,모종동,0.1014009490609169
4,03-04 12:00,모종동,0.110103540122509
4,03-04 13:00,모종동,0.09925226867198944
4,03-04 14:00,모종동,0.08261388540267944
4,03-04 15:00,모종동,0.08708562701940536
4,03-04 16:00,모종동,0.07731538265943527
4,03-04 17:00,모종동,0.08742314577102661
4,03-04 18:00,모종동,0.08686737716197968
4,03-04 19:00,모종동,0.10311001539230347
4,03-04 20:00,모종동,0.0935811847448349
4,03-04 21:00,모종동,0.11163299530744553
4,03-04 22:00,모종동,0.1119220107793808
4,03-04 23:00,모종동,0.10899947583675385
4,03-05 00:00,모종동,0.10650060325860977
4,03-05 01:00,모종동,0.10809449851512909
4,03-05 02:00,모종동,0.10018391162157059
4,03-05 03:00,모종동,0.09309446811676025
4,03-05 04:00,모종동,0.08619463443756104
4,03-05 05:00,모종동,0.0919213593006134
4,03-05 06:00,모종동,0.1286488175392151
4,03-05 07:00,모종동,0.09871750324964523
4,03-05 08:00,모종동,0.11150722205638885
4,03-05 09:00,모종동,0.08088936656713486
4,03-05 10:00,모종동,0.10197218507528305
4,03-05 11:00,모종동,0.08137810975313187
4,03-05 12:00,모종동,0.09108205884695053
4,03-05 13:00,모종동,0.06611216813325882
4,03-05 14:00,모종동,0.08057497441768646
4,03-05 15:00,모종동,0.06452304124832153
4,03-05 16:00,모종동,0.07040134072303772
4,03-05 17:00,모종동,0.0895487517118454
4,03-05 18:00,모종동,0.08850610256195068
4,03-05 19:00,모종동,0.09041158854961395
4,03-05 20:00,모종동,0.08955395221710205
4,03-05 21:00,모종동,0.10301052778959274
4,03-05 22:00,모종동,0.13334403932094574
4,03-05 23:00,모종동,0.10259301960468292
4,03-06 00:00,모종동,0.09792474657297134
4,03-06 01:00,모종동,0.09766700118780136
4,03-06 02:00,모종동,0.10025203227996826
4,03-06 03:00,모종동,0.09649039059877396
4,03-06 04:00,모종동,0.09417662024497986
4,03-06 05:00,모종동,0.11515418440103531
4,03-06 06:00,모종동,0.09631416946649551
4,03-06 07:00,모종동,0.1025954931974411
4,03-06 08:00,모종동,0.11864472925662994
4,03-06 09:00,모종동,0.11402258276939392
4,03-06 10:00,모종동,0.09239152818918228
4,03-06 11:00,모종동,0.08273657411336899
4,03-06 12:00,모종동,0.0835447758436203
4,03-06 13:00,모종동,0.08065623044967651
4,03-06 14:00,모종동,0.08443029224872589
4,03-06 15:00,모종동,0.07887525856494904
4,03-06 16:00,모종동,0.08749957382678986
4,03-06 17:00,모종동,0.09203381836414337
4,03-06 18:00,모종동,0.0907450020313263
4,03-06 19:00,모종동,0.09305139631032944
4,03-06 20:00,모종동,0.09959465265274048
4,03-06 21:00,모종동,0.10036606341600418
4,03-06 22:00,모종동,0.09187033772468567
4,03-06 23:00,모종동,0.09403616189956665
4,03-09 00:00,모종동,0.05305830389261246
4,03-09 01:00,모종동,0.061229631304740906
4,03-09 02:00,모종동,0.06518906354904175
4,03-09 03:00,모종동,0.0620938204228878
4,03-09 04:00,모종동,0.06607884913682938
4,03-09 05:00,모종동,0.0615423358976841
4,03-09 06:00,모종동,0.06726931035518646
4,03-09 07:00,모종동,0.08089826256036758
4,03-09 08:00,모종동,0.07866505533456802
4,03-09 09:00,모종동,0.09135943651199341
4,03-09 10:00,모종동,0.07517005503177643
4,03-09 11:00,모종동,0.07453129440546036
4,03-09 12:00,모종동,0.08653024584054947
4,03-09 13:00,모종동,0.06998201459646225
4,03-09 14:00,모종동,0.07185447216033936
4,03-09 15:00,모종동,0.06843016296625137
4,03-09 16:00,모종동,0.0665627270936966
4,03-09 17:00,모종동,0.07659050822257996
4,03-09 18:00,모종동,0.08645215630531311
4,03-09 19:00,모종동,0.0809754878282547
4,03-09 20:00,모종동,0.08237215876579285
4,03-09 21:00,모종동,0.08381080627441406
4,03-09 22:00,모종동,0.08441555500030518
4,03-09 23:00,모종동,0.08278319239616394
4,03-10 00:00,모종동,0.07779998332262039
4,03-10 01:00,모종동,0.08092905580997467
4,03-10 02:00,모종동,0.08020740002393723
4,03-10 03:00,모종동,0.08184126764535904
4,03-10 04:00,모종동,0.08158528804779053
4,03-10 05:00,모종동,0.07107469439506531
4,03-10 06:00,모종동,0.08672559261322021
4,03-10 07:00,모종동,0.0891735628247261
4,03-10 08:00,모종동,0.08105549216270447
4,03-10 09:00,모종동,0.08285871148109436
4,03-10 10:00,모종동,0.085708849132061
4,03-10 11:00,모종동,0.0797303318977356
4,03-10 12:00,모종동,0.07834181189537048
4,03-10 13:00,모종동,0.06105774641036987
4,03-10 14:00,모종동,0.0744735598564148
4,03-10 15:00,모종동,0.06271234154701233
4,03-10 16:00,모종동,0.0627741888165474
4,03-10 17:00,모종동,0.07406298816204071
4,03-10 18:00,모종동,0.08356236666440964
4,03-10 19:00,모종동,0.08490496873855591
4,03-10 20:00,모종동,0.08751179277896881
4,03-10 21:00,모종동,0.09516866505146027
4,03-10 22:00,모종동,0.11379635334014893
4,03-10 23:00,모종동,0.08558138459920883
4,03-11 00:00,모종동,0.08751124888658524
4,03-11 01:00,모종동,0.09041637182235718
4,03-11 02:00,모종동,0.08929672092199326
4,03-11 03:00,모종동,0.08669369667768478
4,03-11 04:00,모종동,0.08645391464233398
4,03-11 05:00,모종동,0.09512271732091904
4,03-11 06:00,모종동,0.09246663004159927
4,03-11 07:00,모종동,0.09158143401145935
4,03-11 08:00,모종동,0.10740236937999725
4,03-11 09:00,모종동,0.10263915359973907
4,03-11 10:00,모종동,0.08236534893512726
4,03-11 11:00,모종동,0.07887489348649979
4,03-11 12:00,모종동,0.0778588056564331
4,03-11 13:00,모종동,0.06720612198114395
4,03-11 14:00,모종동,0.07568305730819702
4,03-11 15:00,모종동,0.07303952425718307
4,03-11 16:00,모종동,0.076090507209301
4,03-11 17:00,모종동,0.07917675375938416
4,03-11 18:00,모종동,0.08419527113437653
4,03-11 19:00,모종동,0.09045371413230896
4,03-11 20:00,모종동,0.09368768334388733
4,03-11 21:00,모종동,0.09160906076431274
4,03-11 22:00,모종동,0.08635714650154114
4,03-11 23:00,모종동,0.08954501152038574
4,03-14 00:00,모종동,0.16702787578105927
4,03-14 01:00,모종동,0.17256493866443634
4,03-14 02:00,모종동,0.17770662903785706
4,03-14 03:00,모종동,0.16525080800056458
4,03-14 04:00,모종동,0.16160422563552856
4,03-14 05:00,모종동,0.15498419106006622
4,03-14 06:00,모종동,0.14777737855911255
4,03-14 07:00,모종동,0.1594102829694748
4,03-14 08:00,모종동,0.15854178369045258
4,03-14 09:00,모종동,0.14953380823135376
4,03-14 10:00,모종동,0.12877719104290009
4,03-14 11:00,모종동,0.10889911651611328
4,03-14 12:00,모종동,0.13507883250713348
4,03-14 13:00,모종동,0.09158797562122345
4,03-14 14:00,모종동,0.08448410034179688
4,03-14 15:00,모종동,0.0970311164855957
4,03-14 16:00,모종동,0.0968206450343132
4,03-14 17:00,모종동,0.10399459302425385
4,03-14 18:00,모종동,0.1039428561925888
4,03-14 19:00,모종동,0.12309639155864716
4,03-14 20:00,모종동,0.114774689078331
4,03-14 21:00,모종동,0.12892286479473114
4,03-14 22:00,모종동,0.12880943715572357
4,03-14 23:00,모종동,0.12133532762527466
4,03-15 00:00,모종동,0.12481877207756042
4,03-15 01:00,모종동,0.12101882696151733
4,03-15 02:00,모종동,0.10755592584609985
4,03-15 03:00,모종동,0.10281738638877869
4,03-15 04:00,모종동,0.10473570227622986
4,03-15 05:00,모종동,0.10633240640163422
4,03-15 06:00,모종동,0.13302592933177948
4,03-15 07:00,모종동,0.10181574523448944
4,03-15 08:00,모종동,0.11886641383171082
4,03-15 09:00,모종동,0.08910665661096573
4,03-15 10:00,모종동,0.10945006459951401
4,03-15 11:00,모종동,0.10887773334980011
4,03-15 12:00,모종동,0.09857340157032013
4,03-15 13:00,모종동,0.07790727913379669
4,03-15 14:00,모종동,0.09103910624980927
4,03-15 15:00,모종동,0.067454494535923
4,03-15 16:00,모종동,0.07343021035194397
4,03-15 17:00,모종동,0.10126270353794098
4,03-15 18:00,모종동,0.08741508424282074
4,03-15 19:00,모종동,0.08663152158260345
4,03-15 20:00,모종동,0.09575286507606506
4,03-15 21:00,모종동,0.09495387226343155
4,03-15 22:00,모종동,0.12522950768470764
4,03-15 23:00,모종동,0.10126388072967529
4,03-16 00:00,모종동,0.09472963213920593
4,03-16 01:00,모종동,0.09769344329833984
4,03-16 02:00,모종동,0.10298989713191986
4,03-16 03:00,모종동,0.09384752064943314
4,03-16 04:00,모종동,0.09666619449853897
4,03-16 05:00,모종동,0.0935320183634758
4,03-16 06:00,모종동,0.0883900448679924
4,03-16 07:00,모종동,0.09020394831895828
4,03-16 08:00,모종동,0.11141914874315262
4,03-16 09:00,모종동,0.09749944508075714
4,03-16 10:00,모종동,0.09288062155246735
4,03-16 11:00,모종동,0.07273126393556595
4,03-16 12:00,모종동,0.07423755526542664
4,03-16 13:00,모종동,0.06896553933620453
4,03-16 14:00,모종동,0.0713963508605957
4,03-16 15:00,모종동,0.07869487255811691
4,03-16 16:00,모종동,0.08284677565097809
4,03-16 17:00,모종동,0.07751487195491791
4,03-16 18:00,모종동,0.08136367052793503
4,03-16 19:00,모종동,0.08409690856933594
4,03-16 20:00,모종동,0.0936395525932312
4,03-16 21:00,모종동,0.09471246600151062
4,03-16 22:00,모종동,0.08252634108066559
4,03-16 23:00,모종동,0.08860591799020767
4,03-19 00:00,모종동,0.08681842684745789
4,03-19 01:00,모종동,0.09175567328929901
4,03-19 02:00,모종동,0.09129765629768372
4,03-19 03:00,모종동,0.0857638567686081
4,03-19 04:00,모종동,0.08306435495615005
4,03-19 05:00,모종동,0.07849176973104477
